year,player_id,overall_rating,attacking_work_rate,defensive_work_rate,crossing,ball_control,dribbling
2015,302372,63.0,medium,medium,31.0,41.0,36.0
2014,302372,59.0,medium,medium,30.0,36.0,31.0
2013,302372,51.0,medium,medium,30.0,31.0,31.0
2012,33049,69.0,medium,medium,66.0,72.0,63.0
2015,40581,68.0,medium,medium,13.0,22.0,14.0
2014,40581,69.0,medium,medium,25.0,25.0,25.0
2013,40581,69.0,medium,medium,25.0,25.0,25.0
2012,40581,69.0,medium,medium,12.0,25.0,13.0
2015,25150,77.0,low,high,61.0,74.0,64.0
2014,25150,75.0,low,high,60.0,73.0,63.0
2013,25150,74.0,low,high,60.0,74.0,61.0
2012,25150,72.0,low,high,68.0,74.0,66.0
2015,163641,59.0,medium,high,53.0,61.0,58.0
2014,163641,62.0,medium,high,54.0,58.0,59.0
2013,163641,56.0,medium,medium,50.0,55.0,51.0
2012,163641,61.0,medium,medium,59.0,63.0,61.0
2015,34946,62.0,medium,medium,68.0,67.0,65.0
2014,34946,63.0,medium,medium,67.0,66.0,64.0
2013,34946,63.0,medium,medium,71.0,66.0,64.0
2012,34946,63.0,medium,medium,71.0,66.0,64.0
2015,363351,63.0,high,medium,33.0,63.0,63.0
2014,363351,56.0,medium,medium,32.0,50.0,50.0
2013,363351,52.0,medium,medium,32.0,46.0,46.0
2012,363351,52.0,medium,medium,32.0,46.0,46.0
2015,171789,66.0,medium,medium,64.0,65.0,65.0
2014,171789,63.0,medium,medium,63.0,64.0,64.0
2013,171789,63.0,medium,medium,63.0,64.0,64.0
2012,171789,66.0,medium,medium,67.0,65.0,65.0
2012,37163,63.0,medium,medium,62.0,64.0,63.0
2014,32457,59.0,medium,medium,42.0,51.0,52.0
2013,32457,59.0,medium,medium,42.0,51.0,52.0
2012,32457,60.0,high,medium,42.0,54.0,52.0
2015,37150,67.0,high,high,66.0,66.0,71.0
2014,37150,67.0,high,high,65.0,65.0,70.0
2013,37150,67.0,high,high,65.0,65.0,70.0
2012,37150,68.0,high,high,68.0,68.0,73.0
2015,24845,64.0,medium,medium,57.0,56.0,45.0
2014,24845,63.0,medium,medium,56.0,57.0,44.0
2013,24845,62.0,high,high,56.0,57.0,55.0
2012,24845,68.0,high,high,56.0,66.0,67.0
2015,38966,63.0,None,3,57.0,62.0,59.0
2014,38966,64.0,None,3,57.0,62.0,59.0
2013,38966,64.0,None,3,57.0,63.0,59.0
2012,38966,67.0,None,3,57.0,66.0,62.0
2015,41068,61.0,medium,medium,63.0,62.0,58.0
2014,41068,61.0,medium,medium,63.0,62.0,58.0
2013,41068,62.0,medium,medium,63.0,62.0,58.0
2012,41068,64.0,high,medium,69.0,67.0,58.0
2015,22045,70.0,high,medium,56.0,70.0,73.0
2014,22045,67.0,high,medium,55.0,68.0,72.0
2013,22045,66.0,high,medium,55.0,66.0,71.0
2012,22045,66.0,medium,medium,55.0,67.0,71.0
2015,32583,65.0,high,high,59.0,65.0,63.0
2014,32583,65.0,high,high,59.0,63.0,59.0
2013,32583,65.0,medium,high,59.0,63.0,59.0
2012,32583,73.0,medium,high,67.0,71.0,62.0
2015,202632,68.0,None,1,16.0,20.0,14.0
2014,202632,67.0,None,1,25.0,25.0,25.0
2013,202632,70.0,None,1,25.0,25.0,25.0
2012,202632,70.0,None,1,15.0,19.0,13.0
2012,26509,64.0,None,4,36.0,43.0,40.0
2015,74814,72.0,high,medium,61.0,70.0,74.0
2014,74814,69.0,medium,medium,60.0,65.0,66.0
2013,74814,69.0,medium,medium,60.0,64.0,67.0
2012,74814,67.0,medium,high,60.0,63.0,65.0
2015,24846,83.0,high,medium,91.0,76.0,77.0
2014,24846,82.0,high,medium,88.0,77.0,77.0
2013,24846,83.0,high,medium,89.0,80.0,77.0
2012,24846,80.0,high,medium,86.0,79.0,76.0
2015,193952,56.0,medium,medium,62.0,56.0,58.0
2014,193952,59.0,medium,medium,68.0,56.0,52.0
2012,193952,61.0,medium,medium,68.0,56.0,52.0
2015,196489,68.0,high,medium,64.0,68.0,67.0
2014,196489,66.0,medium,medium,65.0,68.0,67.0
2013,196489,66.0,medium,medium,62.0,70.0,71.0
2012,196489,67.0,medium,medium,61.0,71.0,72.0
2015,289155,71.0,medium,medium,68.0,74.0,73.0
2014,289155,68.0,medium,medium,65.0,71.0,68.0
2013,289155,62.0,medium,medium,61.0,64.0,65.0
2012,289155,63.0,medium,medium,61.0,64.0,65.0
2014,182605,63.0,medium,low,46.0,70.0,71.0
2013,182605,63.0,medium,low,46.0,70.0,71.0
2012,182605,64.0,medium,medium,46.0,72.0,73.0
2015,358127,79.0,medium,medium,69.0,84.0,82.0
2014,358127,76.0,medium,medium,68.0,83.0,82.0
2013,358127,76.0,high,medium,60.0,83.0,82.0
2012,358127,66.0,high,medium,54.0,71.0,63.0
2015,267383,73.0,medium,medium,65.0,77.0,73.0
2014,267383,65.0,medium,medium,55.0,62.0,65.0
2013,267383,63.0,medium,medium,46.0,62.0,65.0
2015,536584,68.0,medium,medium,71.0,68.0,65.0
2014,536584,58.0,medium,medium,61.0,55.0,59.0
2013,536584,58.0,medium,medium,61.0,55.0,59.0
2015,427439,68.0,high,medium,29.0,73.0,72.0
2014,427439,70.0,high,medium,29.0,73.0,72.0
2013,427439,71.0,high,medium,29.0,64.0,72.0
2012,427439,70.0,medium,medium,29.0,64.0,72.0
2015,202663,66.0,medium,medium,52.0,56.0,52.0
2014,202663,65.0,medium,medium,51.0,55.0,51.0
2013,202663,65.0,medium,medium,51.0,60.0,51.0
2012,202663,56.0,low,medium,41.0,60.0,51.0
2015,181793,67.0,high,medium,54.0,70.0,69.0
2014,181793,65.0,high,medium,53.0,68.0,66.0
2013,181793,64.0,high,medium,53.0,68.0,66.0
2012,181793,64.0,high,high,53.0,68.0,66.0
2014,25994,69.0,medium,medium,70.0,76.0,73.0
2013,25994,68.0,medium,medium,73.0,79.0,75.0
2012,25994,69.0,medium,medium,73.0,81.0,76.0
2015,27314,76.0,medium,medium,49.0,77.0,68.0
2014,27314,75.0,medium,medium,48.0,76.0,67.0
2013,27314,74.0,medium,medium,48.0,74.0,67.0
2012,27314,73.0,medium,medium,44.0,74.0,68.0
2015,671331,70.0,high,low,68.0,71.0,76.0
2015,147726,69.0,medium,medium,69.0,62.0,60.0
2014,147726,66.0,medium,medium,60.0,61.0,60.0
2013,147726,67.0,medium,medium,60.0,61.0,63.0
2012,147726,64.0,medium,medium,38.0,49.0,33.0
2015,23115,70.0,medium,medium,20.0,53.0,47.0
2014,23115,69.0,medium,medium,25.0,52.0,49.0
2013,23115,69.0,medium,medium,25.0,52.0,49.0
2012,23115,67.0,medium,medium,19.0,52.0,49.0
2015,35454,67.0,medium,low,55.0,67.0,66.0
2014,35454,67.0,medium,low,55.0,67.0,66.0
2013,35454,70.0,medium,medium,55.0,71.0,68.0
2012,35454,70.0,medium,medium,55.0,71.0,71.0
2015,23882,76.0,low,medium,65.0,81.0,76.0
2014,23882,75.0,medium,high,64.0,80.0,75.0
2013,23882,76.0,low,medium,64.0,79.0,74.0
2012,23882,75.0,medium,high,64.0,81.0,76.0
2012,150199,64.0,medium,medium,42.0,57.0,55.0
2014,34214,62.0,medium,medium,30.0,43.0,39.0
2013,34214,64.0,medium,medium,30.0,43.0,39.0
2012,34214,65.0,medium,medium,30.0,46.0,39.0
2013,213845,65.0,medium,medium,46.0,63.0,55.0
2012,213845,64.0,medium,medium,46.0,63.0,55.0
2015,343748,76.0,medium,medium,73.0,77.0,78.0
2014,343748,73.0,medium,medium,68.0,75.0,75.0
2013,343748,69.0,medium,medium,63.0,74.0,69.0
2012,343748,59.0,medium,medium,34.0,65.0,62.0
2015,35125,65.0,high,medium,65.0,65.0,61.0
2014,35125,65.0,medium,medium,69.0,66.0,60.0
2013,35125,66.0,medium,medium,71.0,66.0,60.0
2012,35125,69.0,medium,medium,69.0,67.0,65.0
2015,24006,75.0,medium,medium,72.0,81.0,82.0
2014,24006,76.0,medium,medium,71.0,80.0,81.0
2013,24006,76.0,medium,medium,72.0,81.0,82.0
2012,24006,78.0,medium,medium,72.0,81.0,82.0
2013,181377,62.0,medium,medium,25.0,22.0,25.0
2012,181377,63.0,medium,medium,12.0,22.0,12.0
2013,248150,58.0,medium,medium,57.0,56.0,58.0
2012,248150,58.0,medium,medium,57.0,59.0,61.0
2015,139822,75.0,high,low,44.0,72.0,70.0
2014,139822,76.0,high,low,53.0,66.0,72.0
2013,139822,76.0,high,low,53.0,66.0,72.0
2012,139822,75.0,high,low,53.0,74.0,78.0
2015,189958,65.0,medium,medium,13.0,30.0,22.0
2014,189958,66.0,medium,medium,25.0,29.0,21.0
2013,189958,64.0,medium,medium,25.0,29.0,21.0
2015,320184,65.0,medium,medium,57.0,64.0,58.0
2014,320184,51.0,medium,medium,36.0,48.0,52.0
2013,320184,49.0,medium,medium,36.0,43.0,52.0
2012,320184,49.0,medium,medium,36.0,43.0,52.0
2015,260470,75.0,medium,medium,71.0,77.0,80.0
2014,260470,75.0,medium,medium,70.0,74.0,79.0
2013,260470,71.0,medium,medium,64.0,70.0,75.0
2012,260470,68.0,high,medium,56.0,67.0,71.0
2015,181997,71.0,medium,medium,37.0,55.0,48.0
2014,181997,63.0,medium,medium,36.0,41.0,25.0
2015,24235,83.0,medium,high,44.0,73.0,64.0
2014,24235,79.0,medium,medium,38.0,72.0,61.0
2013,24235,79.0,medium,medium,40.0,73.0,61.0
2012,24235,80.0,medium,medium,60.0,76.0,68.0
2015,620523,59.0,medium,medium,31.0,38.0,36.0
2015,30664,69.0,medium,medium,12.0,11.0,14.0
2014,30664,69.0,medium,medium,12.0,11.0,14.0
2013,30664,70.0,medium,medium,12.0,11.0,14.0
2012,30664,70.0,medium,medium,11.0,11.0,13.0
2014,42396,65.0,low,medium,49.0,50.0,46.0
2013,42396,67.0,low,medium,49.0,50.0,46.0
2012,42396,70.0,low,medium,56.0,60.0,55.0
2015,231176,71.0,high,medium,33.0,68.0,64.0
2014,231176,70.0,high,medium,32.0,67.0,63.0
2013,231176,67.0,medium,medium,28.0,64.0,59.0
2012,231176,66.0,medium,medium,28.0,65.0,60.0
2015,30534,71.0,medium,high,67.0,71.0,65.0
2014,30534,70.0,medium,high,66.0,69.0,64.0
2013,30534,75.0,medium,high,66.0,69.0,64.0
2012,30534,74.0,medium,high,52.0,68.0,64.0
2015,115700,67.0,medium,medium,34.0,43.0,40.0
2014,115700,67.0,medium,medium,34.0,43.0,40.0
2013,115700,63.0,medium,medium,34.0,43.0,40.0
2015,182138,69.0,high,medium,51.0,58.0,55.0
2013,182138,72.0,high,medium,54.0,70.0,54.0
2014,164091,71.0,medium,high,43.0,67.0,63.0
2013,164091,71.0,medium,high,43.0,67.0,63.0
2012,164091,73.0,medium,medium,47.0,67.0,64.0
2015,173465,67.0,high,medium,63.0,67.0,71.0
2014,173465,63.0,high,low,62.0,66.0,70.0
2013,173465,63.0,high,low,62.0,66.0,70.0
2012,173465,64.0,high,low,62.0,67.0,69.0
2015,178762,69.0,medium,medium,73.0,72.0,71.0
2014,178762,72.0,medium,medium,73.0,74.0,72.0
2013,178762,73.0,medium,medium,70.0,77.0,75.0
2012,178762,72.0,high,medium,61.0,74.0,76.0
2015,109638,76.0,medium,medium,68.0,75.0,78.0
2014,109638,76.0,high,medium,67.0,76.0,74.0
2013,109638,76.0,high,high,67.0,76.0,72.0
2012,109638,76.0,high,medium,67.0,75.0,72.0
2013,73447,68.0,medium,low,68.0,67.0,72.0
2012,73447,67.0,medium,low,67.0,67.0,73.0
2014,215418,63.0,medium,low,60.0,65.0,66.0
2013,215418,63.0,medium,low,60.0,65.0,66.0
2012,215418,63.0,medium,low,60.0,65.0,66.0
2015,23286,66.0,high,low,55.0,63.0,64.0
2014,23286,66.0,high,low,55.0,63.0,64.0
2013,23286,67.0,high,low,55.0,63.0,65.0
2012,23286,69.0,high,medium,55.0,63.0,69.0
2015,530859,75.0,high,medium,64.0,77.0,82.0
2014,530859,61.0,high,medium,56.0,63.0,62.0
2015,298449,66.0,medium,medium,63.0,65.0,72.0
2014,298449,68.0,medium,medium,62.0,70.0,74.0
2013,298449,68.0,medium,medium,70.0,70.0,74.0
2013,40017,59.0,medium,medium,60.0,60.0,63.0
2012,40017,58.0,medium,medium,60.0,60.0,63.0
2014,98997,66.0,medium,medium,63.0,68.0,71.0
2013,98997,69.0,medium,medium,64.0,73.0,74.0
2012,98997,68.0,medium,medium,65.0,74.0,73.0
2014,27307,69.0,medium,medium,69.0,74.0,68.0
2013,27307,69.0,low,medium,69.0,74.0,68.0
2012,27307,71.0,medium,medium,69.0,76.0,69.0
2015,104434,70.0,medium,medium,40.0,75.0,73.0
2014,104434,67.0,medium,medium,39.0,69.0,64.0
2013,104434,66.0,medium,medium,50.0,68.0,62.0
2012,104434,64.0,medium,medium,55.0,60.0,60.0
2015,359202,66.0,medium,medium,56.0,73.0,74.0
2014,359202,62.0,medium,medium,50.0,69.0,68.0
2013,359202,59.0,medium,medium,50.0,60.0,60.0
2012,359202,64.0,medium,medium,60.0,73.0,71.0
2015,294256,69.0,medium,medium,36.0,64.0,61.0
2014,294256,63.0,medium,medium,29.0,62.0,56.0
2013,294256,53.0,medium,medium,29.0,44.0,50.0
2012,294256,53.0,medium,medium,29.0,44.0,38.0
2015,469764,71.0,medium,medium,68.0,77.0,75.0
2014,469764,65.0,medium,medium,58.0,72.0,68.0
2013,469764,61.0,medium,medium,57.0,69.0,64.0
2015,292454,70.0,medium,medium,40.0,71.0,62.0
2014,292454,68.0,medium,medium,39.0,69.0,59.0
2013,292454,67.0,medium,medium,38.0,67.0,58.0
2012,292454,63.0,medium,medium,38.0,66.0,58.0
2015,538499,69.0,medium,medium,73.0,76.0,67.0
2014,538499,59.0,medium,medium,50.0,56.0,56.0
2013,538499,56.0,medium,medium,50.0,54.0,56.0
2015,523363,64.0,high,medium,49.0,61.0,58.0
2015,37779,69.0,high,low,62.0,65.0,68.0
2014,37779,69.0,high,medium,61.0,63.0,65.0
2013,37779,65.0,medium,low,61.0,53.0,65.0
2012,37779,64.0,medium,low,61.0,51.0,65.0
2014,23412,60.0,high,low,56.0,60.0,64.0
2013,23412,60.0,high,low,58.0,60.0,64.0
2012,23412,60.0,medium,medium,57.0,61.0,54.0
2015,128827,76.0,medium,high,71.0,79.0,78.0
2014,128827,77.0,medium,high,73.0,79.0,78.0
2013,128827,79.0,high,high,73.0,82.0,79.0
2012,128827,78.0,high,medium,73.0,80.0,83.0
2015,229778,58.0,medium,medium,53.0,54.0,59.0
2014,229778,56.0,medium,medium,52.0,53.0,58.0
2015,314409,62.0,high,low,53.0,66.0,63.0
2014,314409,58.0,high,low,50.0,65.0,62.0
2015,607141,56.0,medium,medium,56.0,59.0,60.0
2014,607141,56.0,medium,medium,56.0,59.0,60.0
2015,520462,54.0,medium,medium,47.0,55.0,57.0
2014,520462,54.0,medium,medium,47.0,55.0,57.0
2014,32630,60.0,medium,high,53.0,62.0,64.0
2013,32630,60.0,medium,high,53.0,62.0,64.0
2012,32630,61.0,medium,high,54.0,64.0,66.0
2015,244959,59.0,low,medium,24.0,55.0,52.0
2014,244959,59.0,low,medium,24.0,55.0,52.0
2013,244959,59.0,low,medium,24.0,55.0,58.0
2012,244959,57.0,medium,medium,24.0,53.0,52.0
2015,97470,73.0,high,high,68.0,72.0,68.0
2014,97470,71.0,high,high,67.0,70.0,67.0
2013,97470,70.0,high,high,60.0,67.0,65.0
2012,97470,70.0,high,high,60.0,66.0,62.0
2013,40025,66.0,low,medium,40.0,61.0,36.0
2012,40025,66.0,low,medium,40.0,61.0,36.0
2015,210382,65.0,medium,low,40.0,62.0,58.0
2014,210382,64.0,medium,low,39.0,61.0,57.0
2012,210382,64.0,medium,low,39.0,61.0,57.0
2015,113908,74.0,medium,high,65.0,74.0,73.0
2014,113908,72.0,medium,high,64.0,73.0,72.0
2013,113908,74.0,medium,high,68.0,74.0,72.0
2012,113908,69.0,medium,medium,63.0,69.0,67.0
2012,17606,59.0,medium,medium,48.0,53.0,56.0
2015,212420,60.0,medium,medium,63.0,63.0,62.0
2014,212420,57.0,medium,medium,62.0,62.0,61.0
2013,212420,56.0,medium,medium,62.0,62.0,61.0
2012,212420,56.0,medium,medium,62.0,62.0,61.0
2015,150591,68.0,medium,high,45.0,63.0,56.0
2014,150591,66.0,medium,high,44.0,62.0,55.0
2013,150591,62.0,medium,medium,41.0,55.0,25.0
2012,150591,61.0,low,medium,41.0,55.0,25.0
2015,32559,68.0,medium,medium,65.0,71.0,68.0
2014,32559,68.0,medium,medium,65.0,71.0,68.0
2013,32559,67.0,medium,medium,63.0,71.0,68.0
2012,32559,68.0,medium,medium,68.0,72.0,69.0
2015,674221,46.0,medium,high,33.0,46.0,41.0
2014,674221,48.0,medium,medium,33.0,44.0,41.0
2015,469939,58.0,medium,medium,43.0,61.0,64.0
2014,469939,56.0,medium,medium,43.0,61.0,62.0
2013,469939,53.0,high,medium,39.0,58.0,62.0
2015,13917,65.0,medium,high,63.0,63.0,62.0
2014,13917,60.0,medium,high,62.0,57.0,57.0
2013,13917,65.0,medium,medium,62.0,66.0,65.0
2012,13917,68.0,medium,medium,62.0,67.0,66.0
2015,24435,66.0,medium,medium,68.0,71.0,68.0
2014,24435,68.0,medium,medium,67.0,70.0,70.0
2013,24435,71.0,medium,medium,74.0,74.0,71.0
2012,24435,71.0,medium,medium,74.0,74.0,71.0
2015,445511,54.0,medium,medium,30.0,30.0,27.0
2014,445511,54.0,medium,medium,30.0,30.0,27.0
2013,445511,54.0,medium,medium,30.0,30.0,27.0
2015,38812,63.0,medium,medium,60.0,63.0,65.0
2014,38812,63.0,medium,medium,59.0,62.0,64.0
2013,38812,65.0,medium,medium,66.0,71.0,65.0
2012,38812,65.0,medium,medium,66.0,71.0,68.0
2015,210804,70.0,medium,medium,58.0,59.0,53.0
2014,210804,69.0,medium,medium,57.0,58.0,52.0
2013,210804,65.0,medium,medium,54.0,57.0,53.0
2012,210804,61.0,medium,medium,54.0,55.0,53.0
2015,246317,58.0,medium,medium,49.0,62.0,59.0
2014,246317,57.0,medium,medium,48.0,61.0,58.0
2013,246317,55.0,medium,medium,48.0,61.0,56.0
2012,246317,55.0,medium,medium,48.0,61.0,56.0
2015,23787,71.0,medium,medium,60.0,64.0,60.0
2014,23787,69.0,medium,medium,59.0,63.0,59.0
2013,23787,68.0,medium,medium,59.0,63.0,59.0
2012,23787,70.0,medium,medium,59.0,63.0,59.0
2015,24105,71.0,medium,medium,61.0,67.0,65.0
2014,24105,68.0,medium,medium,60.0,66.0,64.0
2013,24105,67.0,medium,medium,60.0,66.0,64.0
2012,24105,68.0,medium,medium,62.0,67.0,64.0
2015,158818,54.0,medium,medium,55.0,47.0,48.0
2014,158818,54.0,medium,medium,55.0,47.0,48.0
2015,241997,72.0,medium,medium,73.0,72.0,54.0
2014,241997,73.0,medium,medium,67.0,67.0,54.0
2013,241997,71.0,medium,medium,67.0,67.0,54.0
2012,241997,70.0,high,medium,67.0,69.0,69.0
2015,201929,65.0,high,low,59.0,69.0,69.0
2014,201929,71.0,high,low,70.0,74.0,76.0
2013,201929,71.0,high,low,70.0,74.0,76.0
2012,201929,62.0,medium,low,60.0,64.0,68.0
2015,150401,74.0,medium,medium,29.0,70.0,63.0
2014,150401,73.0,medium,low,26.0,67.0,62.0
2013,150401,74.0,medium,low,26.0,69.0,62.0
2012,150401,74.0,medium,low,26.0,75.0,65.0
2015,96838,72.0,medium,medium,73.0,74.0,72.0
2014,96838,74.0,medium,medium,73.0,74.0,77.0
2013,96838,76.0,high,medium,72.0,76.0,82.0
2012,96838,74.0,high,medium,74.0,73.0,80.0
2013,40948,74.0,medium,medium,68.0,74.0,73.0
2012,40948,77.0,medium,medium,68.0,77.0,75.0
2012,192907,63.0,medium,medium,57.0,68.0,66.0
2015,268257,70.0,medium,medium,73.0,70.0,69.0
2014,268257,69.0,medium,medium,73.0,70.0,69.0
2013,268257,65.0,medium,medium,67.0,70.0,69.0
2012,268257,65.0,medium,medium,67.0,70.0,69.0
2015,78544,78.0,high,high,69.0,79.0,77.0
2014,78544,78.0,medium,medium,69.0,79.0,77.0
2013,78544,80.0,medium,medium,69.0,80.0,77.0
2012,78544,79.0,medium,medium,67.0,80.0,78.0
2015,199810,73.0,medium,high,64.0,66.0,62.0
2014,199810,70.0,medium,medium,63.0,65.0,48.0
2013,199810,69.0,medium,medium,63.0,65.0,48.0
2012,199810,63.0,medium,medium,63.0,64.0,47.0
2015,39299,66.0,medium,medium,36.0,55.0,45.0
2014,39299,65.0,medium,medium,35.0,54.0,44.0
2013,39299,66.0,medium,medium,33.0,48.0,38.0
2012,39299,63.0,low,medium,40.0,50.0,40.0
2015,71903,63.0,high,low,48.0,60.0,55.0
2014,71903,63.0,high,low,48.0,60.0,55.0
2013,71903,64.0,high,low,48.0,63.0,55.0
2012,71903,64.0,high,low,48.0,63.0,55.0
2015,248123,64.0,medium,medium,46.0,66.0,59.0
2014,248123,64.0,medium,medium,46.0,66.0,59.0
2012,248123,64.0,medium,medium,46.0,66.0,59.0
2015,35451,68.0,medium,low,65.0,67.0,68.0
2014,35451,68.0,medium,low,64.0,67.0,68.0
2013,35451,59.0,medium,low,57.0,56.0,59.0
2012,35451,62.0,medium,medium,61.0,57.0,61.0
2015,40712,69.0,medium,medium,13.0,23.0,15.0
2014,40712,64.0,medium,medium,25.0,24.0,25.0
2013,40712,64.0,medium,medium,25.0,24.0,25.0
2012,40712,68.0,medium,medium,12.0,24.0,14.0
2015,210437,72.0,high,medium,72.0,70.0,73.0
2014,210437,66.0,medium,medium,66.0,62.0,57.0
2013,210437,66.0,medium,medium,66.0,62.0,57.0
2012,210437,66.0,medium,medium,66.0,62.0,57.0
2012,277840,49.0,high,medium,55.0,52.0,42.0
2015,26114,73.0,medium,medium,67.0,77.0,63.0
2014,26114,71.0,medium,medium,66.0,75.0,60.0
2013,26114,68.0,medium,medium,66.0,67.0,55.0
2012,26114,65.0,medium,medium,66.0,59.0,55.0
2015,30981,94.0,medium,low,80.0,96.0,96.0
2014,30981,93.0,medium,low,84.0,96.0,96.0
2013,30981,94.0,high,medium,84.0,96.0,97.0
2012,30981,94.0,high,medium,85.0,96.0,97.0
2013,42554,52.0,medium,high,51.0,55.0,50.0
2012,42554,52.0,medium,high,51.0,55.0,50.0
2015,38922,65.0,medium,medium,69.0,66.0,61.0
2014,38922,66.0,medium,medium,71.0,66.0,61.0
2013,38922,68.0,medium,medium,75.0,69.0,64.0
2012,38922,69.0,medium,medium,74.0,72.0,70.0
2015,291642,63.0,medium,medium,30.0,44.0,20.0
2014,291642,65.0,medium,medium,29.0,43.0,25.0
2013,291642,63.0,medium,medium,29.0,42.0,25.0
2012,291642,57.0,medium,medium,29.0,42.0,18.0
2015,150322,72.0,medium,medium,71.0,69.0,68.0
2014,150322,68.0,medium,medium,70.0,65.0,64.0
2013,150322,68.0,medium,medium,70.0,65.0,64.0
2012,150322,68.0,medium,medium,70.0,65.0,64.0
2015,14557,77.0,medium,low,73.0,81.0,83.0
2014,14557,72.0,medium,low,69.0,76.0,80.0
2013,14557,72.0,medium,low,67.0,76.0,80.0
2012,14557,72.0,medium,low,67.0,76.0,80.0
2012,277813,64.0,medium,medium,57.0,63.0,49.0
2015,182456,78.0,medium,high,33.0,68.0,61.0
2014,182456,74.0,medium,medium,32.0,67.0,60.0
2013,182456,72.0,medium,medium,32.0,54.0,47.0
2015,30536,77.0,high,high,70.0,76.0,75.0
2013,30536,77.0,high,high,70.0,76.0,75.0
2012,30536,83.0,high,high,70.0,84.0,79.0
2015,169204,66.0,high,low,63.0,62.0,67.0
2014,169204,67.0,high,low,67.0,69.0,59.0
2013,169204,66.0,medium,low,67.0,69.0,59.0
2012,169204,62.0,medium,low,46.0,58.0,59.0
2015,94309,76.0,medium,high,62.0,73.0,69.0
2014,94309,75.0,medium,high,61.0,73.0,67.0
2013,94309,73.0,medium,high,61.0,73.0,67.0
2012,94309,72.0,medium,high,67.0,73.0,67.0
2015,251243,70.0,medium,medium,73.0,69.0,68.0
2014,251243,66.0,medium,medium,62.0,64.0,60.0
2013,251243,66.0,medium,medium,62.0,64.0,60.0
2012,251243,64.0,medium,medium,51.0,64.0,60.0
2015,40675,67.0,medium,medium,64.0,66.0,59.0
2014,40675,71.0,medium,medium,63.0,72.0,60.0
2013,40675,71.0,medium,medium,63.0,72.0,62.0
2012,40675,69.0,medium,medium,68.0,72.0,64.0
2015,38793,66.0,medium,medium,12.0,20.0,12.0
2014,38793,66.0,medium,medium,12.0,20.0,12.0
2013,38793,66.0,medium,medium,12.0,20.0,12.0
2012,38793,66.0,medium,medium,11.0,20.0,11.0
2013,186813,60.0,low,high,60.0,57.0,50.0
2012,186813,61.0,medium,medium,60.0,57.0,50.0
2015,26284,65.0,medium,medium,27.0,51.0,31.0
2014,26284,64.0,medium,medium,27.0,51.0,31.0
2015,18533,65.0,medium,low,61.0,56.0,66.0
2014,18533,65.0,medium,low,61.0,56.0,66.0
2015,111703,65.0,medium,medium,56.0,51.0,42.0
2014,111703,65.0,medium,medium,55.0,55.0,41.0
2013,111703,65.0,medium,high,55.0,55.0,41.0
2012,111703,64.0,medium,medium,46.0,55.0,41.0
2015,26353,82.0,medium,medium,69.0,74.0,62.0
2014,26353,80.0,medium,medium,69.0,74.0,62.0
2013,26353,79.0,medium,medium,69.0,74.0,62.0
2012,26353,73.0,medium,high,73.0,76.0,52.0
2015,179520,66.0,medium,medium,38.0,59.0,42.0
2014,179520,66.0,medium,medium,38.0,59.0,42.0
2013,179520,66.0,medium,medium,38.0,59.0,42.0
2012,179520,67.0,medium,medium,38.0,59.0,42.0
2015,39987,80.0,medium,medium,61.0,76.0,73.0
2014,39987,80.0,medium,medium,61.0,76.0,73.0
2013,39987,79.0,medium,medium,73.0,75.0,73.0
2012,39987,83.0,high,medium,73.0,76.0,80.0
2015,240477,70.0,None,6,35.0,59.0,48.0
2014,240477,68.0,None,6,34.0,58.0,47.0
2013,240477,64.0,None,medium,34.0,51.0,47.0
2012,240477,64.0,None,medium,34.0,51.0,47.0
2015,166702,71.0,None,1,52.0,72.0,66.0
2014,166702,68.0,None,1,53.0,70.0,71.0
2013,166702,67.0,None,high,53.0,70.0,71.0
2015,38151,67.0,medium,medium,48.0,59.0,52.0
2014,38151,69.0,medium,medium,47.0,66.0,59.0
2013,38151,73.0,medium,medium,47.0,66.0,59.0
2012,38151,73.0,medium,medium,47.0,66.0,59.0
2015,41160,68.0,medium,medium,69.0,73.0,66.0
2014,41160,65.0,medium,medium,67.0,68.0,63.0
2013,41160,64.0,medium,medium,74.0,69.0,64.0
2012,41160,70.0,medium,medium,74.0,69.0,77.0
2015,150480,76.0,high,medium,76.0,75.0,70.0
2014,150480,72.0,high,medium,76.0,74.0,67.0
2013,150480,72.0,high,medium,76.0,74.0,67.0
2012,150480,75.0,high,medium,78.0,74.0,67.0
2015,112476,72.0,low,high,35.0,60.0,40.0
2014,112476,70.0,low,high,34.0,59.0,39.0
2013,112476,73.0,low,high,55.0,64.0,54.0
2012,112476,74.0,low,high,62.0,68.0,56.0
2015,22700,57.0,medium,medium,12.0,23.0,23.0
2014,22700,58.0,medium,medium,25.0,22.0,22.0
2013,22700,55.0,medium,medium,25.0,22.0,35.0
2015,277608,69.0,high,medium,70.0,67.0,69.0
2014,277608,66.0,high,medium,67.0,66.0,69.0
2013,277608,65.0,high,medium,61.0,66.0,68.0
2012,277608,67.0,high,medium,66.0,66.0,71.0
2015,192079,72.0,medium,medium,62.0,76.0,68.0
2014,192079,70.0,medium,high,61.0,77.0,65.0
2013,192079,62.0,medium,medium,62.0,64.0,60.0
2012,192079,69.0,medium,medium,68.0,74.0,68.0
2015,42715,55.0,medium,medium,56.0,56.0,54.0
